par_id,community,text,label
3490,disabled,"Outside the national benefits system , disabled people report that cuts to council and NHS budgets have had a huge impact on their lives . Jemma Brown has had direct experience of this . She is both blind and has mental health problems . She has been assessed and it has been agreed that she needs care but her local council will only pay a small proportion , indicating she will need to pay the rest . Brown says she ca n't because they have n't taken her debt into consideration . She says : "" I was awarded seven pounds a week for care - putting me in a position where I ca n't afford the basic care I need to live a normal life . """,0
6411,migrant,Part of the strain on police stems from managing a surge of migrants .,0
6846,migrant,"The Honduran paid for the students from Las Americas Newcomer School , which is designed for recent immigrant and refugee students who often have limited formal education and very little English abilities .",0
714,poor-families,"He said : "" Whether it was the rights of ordinary workers to fair employment and decent wages , opportunities for single mothers and children of poor families , or healthcare for the disabled and elderly , you were a consistent and fearless voice in the unions , the Parliament and the Government , pushing us all to build a more equitable society . """,0
5408,homeless,The allegation by Pertubuhan Kebajikan dan Persekitaran Positif Malaysia ( SEED ) that Kuala Lumpur City Hall ( DBKL ) had rounded up the homeless in the city and dropped them at various distant locations is just a misunderstanding .,0
6393,hopeless,"From that hopeless position , Mushfiq took it all on his shoulders and on way to achieving the individual milestone , the 21-year-old batsman executed shots all over the park and smashed 17 boundaries and one six over the midwicket against leg-spinner Mishra to make 101 runs in 114 balls before he was dismissed as last batsman trying to play another big shot but only reached the safe hands of substitute Pragyan Ojha at long-off .",0
2428,hopeless,"Members of the Aer Lingus Gold Circle frequent flyer programme have taken to social media to express anger at major changes to the programme due to take effect this week . "" Terrible "" , "" hopeless "" , and "" you 've shafted us "" are among the printable terms being used by angered members .",0
185,hopeless,"Also I can see the people who are criticizing Ashwin here . Why did Yasir Shah go wicketless in 2nd Eng vs Pak test . Fact is bowlers have to bowl well in pairs . Steyn had Morkel , Wasim had Waquar , Anderson and Broad have each other . If Jadeja chokes from one end then Ashwin will be effective . Yasir could n't pick wickets then because the other Pak bowlers bowled hopelessly . Anyways I 'm not too worried about Indian wickets today except Rahane which moreover look like result of batsman trying to force runs and with Cook 's defensive mindset and fielding that was always going to happen .",0
5493,disabled,"Margaret Page , a 60-year-old who used to love scuba diving , kayaking and teaching karate to children , had been severely disabled since suffering a brain haemorrhage in 1991 .",0
72,migrant,He said the maximum punishment should be imposed to make them realise the department was serious about the employment of illegal immigrants following sufficient time having been given to them ( employers ) to register their workers under the E-Card programme which expired on June 30 .,0
233,migrant,""" From the late 1800s to the present , the association between immigration and crime has been a center point of anti-immigrant discourse and public policy , "" Wadsworth writes . "" Although there has been scant empirical research to support such claims , they have persisted with little debate . """,0
7605,refugee,"There are also those who say that instead of bringing in new workers , the Government should instead allow the many refugees and undocumented migrants already in the country to take them up instead .",0
